Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	A1_1 Spectral Count	A1_2 Spectral Count	A1_3 Spectral Count	A1_4 Spectral Count	A1_5 Spectral Count	A1_6 Spectral Count	A1_7 Spectral Count	A1_8 Spectral Count	B1_1 Spectral Count	B1_2 Spectral Count	B1_3 Spectral Count	B1_4 Spectral Count	B1_5 Spectral Count	B1_6 Spectral Count	B1_7 Spectral Count	B1_8 Spectral Count	A1_1 Unique Spectral Count	A1_2 Unique Spectral Count	A1_3 Unique Spectral Count	A1_4 Unique Spectral Count	A1_5 Unique Spectral Count	A1_6 Unique Spectral Count	A1_7 Unique Spectral Count	A1_8 Unique Spectral Count	B1_1 Unique Spectral Count	B1_2 Unique Spectral Count	B1_3 Unique Spectral Count	B1_4 Unique Spectral Count	B1_5 Unique Spectral Count	B1_6 Unique Spectral Count	B1_7 Unique Spectral Count	B1_8 Unique Spectral Count	A1_1 Total Spectral Count	A1_2 Total Spectral Count	A1_3 Total Spectral Count	A1_4 Total Spectral Count	A1_5 Total Spectral Count	A1_6 Total Spectral Count	A1_7 Total Spectral Count	A1_8 Total Spectral Count	B1_1 Total Spectral Count	B1_2 Total Spectral Count	B1_3 Total Spectral Count	B1_4 Total Spectral Count	B1_5 Total Spectral Count	B1_6 Total Spectral Count	B1_7 Total Spectral Count	B1_8 Total Spectral Count	A1_1 Intensity	A1_2 Intensity	A1_3 Intensity	A1_4 Intensity	A1_5 Intensity	A1_6 Intensity	A1_7 Intensity	A1_8 Intensity	B1_1 Intensity	B1_2 Intensity	B1_3 Intensity	B1_4 Intensity	B1_5 Intensity	B1_6 Intensity	B1_7 Intensity	B1_8 Intensity	A1_1 MaxLFQ Intensity	A1_2 MaxLFQ Intensity	A1_3 MaxLFQ Intensity	A1_4 MaxLFQ Intensity	A1_5 MaxLFQ Intensity	A1_6 MaxLFQ Intensity	A1_7 MaxLFQ Intensity	A1_8 MaxLFQ Intensity	B1_1 MaxLFQ Intensity	B1_2 MaxLFQ Intensity	B1_3 MaxLFQ Intensity	B1_4 MaxLFQ Intensity	B1_5 MaxLFQ Intensity	B1_6 MaxLFQ Intensity	B1_7 MaxLFQ Intensity	B1_8 MaxLFQ Intensity	Indistinguishable Proteins
sp|P10606|COX5B_HUMAN	P10606	COX5B_HUMAN	COX5B	129	Homo sapiens	1:Experimental evidence at protein level	Cytochrome c oxidase subunit 5B, mitochondrial	1.0	0.999	6	61	61	61	5	6	3	3	5	4	4	3	3	5	3	4	3	3	4	3	5	6	3	3	5	4	4	3	3	5	3	4	3	3	4	3	5	6	3	3	5	4	4	3	3	5	3	4	3	3	4	3	122081.31	86985.27	104311.2	59501.79	66467.22	78002.19	67613.555	72037.49	66108.36	84504.73	65511.836	100682.69	62988.812	110318.86	95013.445	73705.03	27956.219	27904.31	27097.09	26246.18	26300.846	25434.371	26969.281	26266.953	29317.834	30965.994	27839.885	28878.691	24828.498	30046.893	27783.055	26706.076	
sp|P10614|CP51_YEAST	P10614	CP51_YEAST	ERG11	530	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Lanosterol 14-alpha demethylase CYP51	1.0	0.999	3	13	13	13	2	2	2	1	3	2	1	0	0	0	0	0	0	0	0	0	2	2	2	1	3	2	1	0	0	0	0	0	0	0	0	0	2	2	2	1	3	2	1	0	0	0	0	0	0	0	0	0	3071.286	15868.781	14483.047	5229.8057	14266.659	6102.257	6852.8086	6919.435	1834.5043	7645.911	8529.892	6513.126	6628.1094	1804.3655	4962.632	1956.3424	4017.275	8441.753	7487.4985	6840.6416	7288.271	7981.8174	8963.547	9050.695	2399.5513	3510.1414	4079.4426	2834.2832	2891.3718	2360.1294	3794.1255	2558.9167	
sp|P10622|RLA3_YEAST	P10622	RLA3_YEAST	RPP1B	106	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Large ribosomal subunit protein P1B	1.0	0.999	3	134	134	143	10	12	12	10	11	10	11	10	5	5	8	5	7	6	6	6	10	12	12	10	11	10	11	10	5	5	8	5	7	6	6	6	13	13	14	11	12	10	11	11	5	5	8	5	7	6	6	6	190144.23	209192.81	211184.88	192018.83	163946.75	173026.3	186353.06	209570.55	98147.016	102031.07	69043.56	96989.555	90837.88	88992.29	88527.1	101381.266	128442.195	160938.44	154208.72	141304.06	106197.27	114965.79	134931.73	145469.6	71162.6	72613.94	54884.0	65445.062	62043.293	61768.043	62000.414	71987.81	
sp|P10644|KAP0_HUMAN	P10644	KAP0_HUMAN	PRKAR1A	381	Homo sapiens	1:Experimental evidence at protein level	cAMP-dependent protein kinase type I-alpha regulatory subunit	1.0	0.999	4	16	16	16	0	1	1	2	1	1	0	2	1	2	0	2	3	0	0	0	0	1	1	2	1	1	0	2	1	2	0	2	3	0	0	0	0	1	1	2	1	1	0	2	1	2	0	2	3	0	0	0	11015.233	11750.643	20030.469	21174.965	14484.953	16843.732	5844.683	13435.643	12946.084	17755.94	5769.156	14581.727	17661.531	6160.9766	12943.061	6271.0312	6603.3687	6966.9453	6426.721	7540.6714	6888.8467	5750.675	7364.7764	6634.113	7438.8506	9178.661	7269.606	6921.201	6228.8105	7763.332	7652.7026	7902.01	
sp|P10659|METK1_YEAST	P10659	METK1_YEAST	SAM1	382	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	S-adenosylmethionine synthase 1	1.0	0.999	15	211	89	211	18	15	18	16	14	17	24	18	7	10	8	9	9	9	9	10	8	6	9	9	7	9	12	8	2	2	4	3	3	1	3	3	18	15	18	16	14	17	24	18	7	10	8	9	9	9	9	10	268238.34	367961.06	287137.44	245024.95	259230.92	246437.12	284736.44	338758.75	188548.52	245935.95	181063.1	173040.27	174448.94	137237.28	127367.734	198925.39	55741.81	56581.473	58744.11	58551.27	54399.13	53786.754	55729.777	56571.887	33212.746	34255.43	31651.457	33507.684	33471.297	31930.848	30946.777	32301.598	
sp|P10664|RL4A_YEAST	P10664	RL4A_YEAST	RPL4A	362	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Large ribosomal subunit protein uL4A	1.0	0.999	19	444	61	502	38	33	37	37	28	25	38	32	22	25	19	22	20	23	20	25	6	3	6	4	3	3	5	4	3	3	3	4	4	4	2	4	42	36	40	43	34	29	43	36	25	28	22	24	24	27	22	27	750172.06	776151.94	802383.44	750511.4	583345.1	682067.7	669740.9	638451.8	319108.4	314629.78	334804.78	410196.97	363503.9	381522.2	389257.22	435572.28	96902.45	101020.18	100632.48	96198.32	93146.59	93737.516	97479.53	99267.43	52632.21	53359.402	50598.727	55762.5	51686.613	53381.32	53032.64	55802.613	
sp|P10746|HEM4_HUMAN	P10746	HEM4_HUMAN	UROS	265	Homo sapiens	1:Experimental evidence at protein level	Uroporphyrinogen-III synthase	1.0	0.9985	4	9	9	9	0	1	0	1	3	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	3	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	3	1	0	0	1	0	0	0	1	0	1	0	10108.294	6452.462	14437.067	9147.678	15470.76	11542.996	13975.72	14593.781	0.0	10019.41	4185.7573	10862.827	6324.498	6153.2983	5603.215	5433.357	5205.8813	6687.6396	5678.273	5599.976	5842.943	5926.1406	5358.9414	5631.91	0.0	5282.5713	4382.233	5513.122	6621.3643	6442.1284	5866.2246	5688.3936	
sp|P10768|ESTD_HUMAN	P10768	ESTD_HUMAN	ESD	282	Homo sapiens	1:Experimental evidence at protein level	S-formylglutathione hydrolase	1.0	0.999	11	183	183	183	13	11	8	12	11	8	13	11	11	13	10	16	12	11	12	11	13	11	8	12	11	8	13	11	11	13	10	16	12	11	12	11	13	11	8	12	11	8	13	11	11	13	10	16	12	11	12	11	184389.84	190388.7	181779.05	183593.8	177830.89	170571.0	171695.06	171388.75	179658.34	182927.31	176787.17	185300.42	176276.31	181598.53	182044.14	186147.22	36949.4	36312.496	37364.883	35311.367	35559.727	34798.977	34674.945	35945.668	35642.742	35383.85	37961.465	36814.34	35273.094	36196.332	36222.258	36643.336	
sp|P10809|CH60_HUMAN	P10809	CH60_HUMAN	HSPD1	573	Homo sapiens	1:Experimental evidence at protein level	60 kDa heat shock protein, mitochondrial	1.0	0.999	55	2639	2617	2639	147	153	155	156	156	153	159	160	170	185	173	177	180	171	169	175	146	153	155	155	154	151	158	159	167	184	172	173	178	170	168	174	147	153	155	156	156	153	159	160	170	185	173	177	180	171	169	175	2424927.2	2487126.2	2442516.2	2567613.2	2517220.8	2483365.0	2547755.0	2583234.0	2564203.0	2617114.0	2592777.0	2650997.2	2395627.2	2540866.2	2467556.0	2618924.0	139117.89	143827.52	146862.16	144193.38	144555.62	141471.08	142852.25	144003.12	145627.66	146703.1	144583.5	147814.03	144745.5	143899.42	146287.05	150190.67	
sp|P10869|AK_YEAST	P10869	AK_YEAST	HOM3	527	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Aspartokinase	0.9997	0.999	2	10	10	10	1	2	3	1	0	1	1	1	0	0	0	0	0	0	0	0	1	2	3	1	0	1	1	1	0	0	0	0	0	0	0	0	1	2	3	1	0	1	1	1	0	0	0	0	0	0	0	0	4613.6025	2994.0674	5132.7876	0.0	0.0	5473.029	4383.3735	3597.4114	0.0	0.0	1879.5801	0.0	0.0	0.0	0.0	1330.5404	4613.6025	1672.4889	5132.7876	0.0	0.0	5473.029	4383.3735	3597.4114	0.0	0.0	1879.5801	0.0	0.0	0.0	0.0	1330.5404	
sp|P11021|BIP_HUMAN	P11021	BIP_HUMAN	HSPA5	654	Homo sapiens	1:Experimental evidence at protein level	Endoplasmic reticulum chaperone BiP	1.0	0.999	49	808	764	1015	50	48	46	52	46	51	50	49	46	53	52	57	47	52	56	53	46	44	43	48	42	48	46	48	44	51	51	55	45	49	53	51	63	59	61	68	59	66	63	64	58	61	66	69	57	64	71	66	866742.2	893142.75	910084.44	800244.9	844104.7	828440.7	861062.25	857269.06	850518.1	900692.3	783368.7	850023.0	868483.94	835372.0	835905.4	799393.75	63501.02	64704.11	65114.043	62777.43	63681.93	60956.086	62994.47	64664.727	63488.42	66068.586	64718.453	64770.09	63223.668	63281.914	62657.094	62027.156	
sp|P11075|SEC7_YEAST	P11075	SEC7_YEAST	SEC7	2009	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	ADP-ribosylation factor guanine nucleotide-exchange factor SEC7	0.9956	0.9983	2	3	3	3	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	4681.775	0.0	0.0	6350.799	6468.9277	1391.786	0.0	0.0	9994.495	5105.669	6937.3745	5784.6074	10686.875	7000.9697	4703.006	6042.2427	7863.0435	0.0	0.0	10666.17	10864.567	1285.0892	0.0	0.0	5950.6704	4714.2593	6405.543	5341.149	6370.462	6464.2627	4342.465	5579.0337	
sp|P11076|ARF1_YEAST	P11076	ARF1_YEAST	ARF1	181	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	ADP-ribosylation factor 1	1.0	0.999	7	44	16	60	3	3	3	4	2	5	6	6	3	0	1	3	0	1	2	2	1	2	1	2	0	1	3	3	1	0	0	0	0	0	1	1	5	5	5	4	2	6	8	7	4	1	2	4	1	1	3	2	33537.953	37091.63	36056.44	41856.562	35816.594	36492.355	35901.617	34123.65	16943.738	19266.414	20443.625	19304.957	12245.146	15677.865	9522.252	18252.86	15325.912	16574.736	15957.21	14734.774	11804.365	12386.608	15976.14	15262.857	8941.042	8612.319	8902.444	10185.016	6259.2134	8135.2803	7497.7134	9659.659	
sp|P11142|HSP7C_HUMAN	P11142	HSP7C_HUMAN	HSPA8	646	Homo sapiens	1:Experimental evidence at protein level	Heat shock cognate 71 kDa protein	1.0	0.999	51	3384	2338	3384	209	195	217	200	208	204	200	209	207	217	216	216	208	215	222	241	145	134	149	127	137	135	149	141	143	152	152	157	144	152	159	162	209	195	217	200	208	204	200	209	207	217	216	216	208	215	222	241	5835727.5	5782758.0	5915495.0	5826326.5	5789982.0	5712876.5	5831413.5	5734786.5	6067240.0	5519950.0	5920899.5	5992223.0	5952582.5	5707633.0	5909587.0	6018731.5	340727.2	337594.84	349855.38	337008.5	344444.84	339181.3	336966.16	341056.1	346845.22	342863.97	339749.22	346808.62	340480.94	335928.22	343089.38	343108.4	
sp|P11154|PYC1_YEAST	P11154	PYC1_YEAST	PYC1	1178	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Pyruvate carboxylase 1	1.0	0.999	19	116	21	116	11	14	16	11	8	13	9	11	2	1	3	3	3	6	2	3	3	4	2	1	1	1	1	2	0	0	1	1	1	1	1	1	11	14	16	11	8	13	9	11	2	1	3	3	3	6	2	3	114576.195	122201.23	133908.9	117160.42	117136.766	134726.31	134830.02	119832.62	53537.195	60539.28	54598.5	50939.703	60467.18	52719.457	50955.594	60120.734	17013.215	16960.596	18363.75	17430.83	17515.908	18372.61	17031.275	18157.445	11112.227	9924.426	10729.855	9679.879	10414.889	10248.8	10702.922	10687.367	
sp|P11166|GTR1_HUMAN	P11166	GTR1_HUMAN	SLC2A1	492	Homo sapiens	1:Experimental evidence at protein level	Solute carrier family 2, facilitated glucose transporter member 1	0.9876	0.9981	2	2	2	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2772.5898	7548.454	7759.646	0.0	8627.9375	7106.187	0.0	6955.245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5172.9717	4632.202	4900.0522	0.0	5266.8486	4011.3054	0.0	6268.647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P11171|EPB41_HUMAN	P11171	EPB41_HUMAN	EPB41	864	Homo sapiens	1:Experimental evidence at protein level	Protein 4.1	1.0	0.999	17	172	142	172	9	12	11	7	13	8	11	15	10	12	10	9	12	11	9	13	8	10	10	6	11	6	9	12	7	10	8	8	10	8	8	11	9	12	11	7	13	8	11	15	10	12	10	9	12	11	9	13	141848.98	147148.2	147343.89	149838.34	127615.75	150610.64	158103.9	159334.34	145710.66	151486.1	146122.06	143396.9	155836.98	158625.92	150349.36	182351.25	24931.635	24505.645	23953.24	25314.28	23770.555	24302.443	25172.764	26090.273	25058.473	25711.762	25617.57	25743.738	24221.773	25695.41	25770.238	27108.375	
sp|P11172|UMPS_HUMAN	P11172	UMPS_HUMAN	UMPS	480	Homo sapiens	1:Experimental evidence at protein level	Uridine 5'-monophosphate synthase	1.0	0.9986	8	13	13	13	0	0	1	1	0	1	1	0	0	1	3	0	0	1	1	3	0	0	1	1	0	1	1	0	0	1	3	0	0	1	1	3	0	0	1	1	0	1	1	0	0	1	3	0	0	1	1	3	12239.845	29853.832	12510.814	3885.5718	16370.703	23269.332	19148.855	9597.756	21134.76	22171.213	26369.922	18232.986	21336.406	20545.307	18805.984	34348.695	5701.5757	7031.534	5654.642	5547.3374	5456.5103	6004.0166	7302.374	6397.044	5916.4497	6280.9966	6157.796	6303.884	5672.059	6742.7715	6384.8306	6351.942	
sp|P11177|ODPB_HUMAN	P11177	ODPB_HUMAN	PDHB	359	Homo sapiens	1:Experimental evidence at protein level	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial	1.0	0.999	9	109	109	109	5	8	5	4	7	6	6	7	6	7	8	11	5	10	7	7	5	8	5	4	7	6	6	7	6	7	8	11	5	10	7	7	5	8	5	4	7	6	6	7	6	7	8	11	5	10	7	7	64592.582	63915.312	87788.76	69936.875	68406.05	70472.86	75509.4	56385.406	67804.02	57102.24	62480.29	73917.08	65392.45	64242.023	58619.113	60080.344	13489.624	12403.898	14739.907	13497.79	15199.477	14713.541	14523.889	13611.489	13717.384	14958.503	13178.127	13621.456	14214.012	13488.541	14669.281	14170.654	
sp|P11233|RALA_HUMAN	P11233	RALA_HUMAN	RALA	206	Homo sapiens	1:Experimental evidence at protein level	Ras-related protein Ral-A	1.0	0.999	3	32	24	32	2	1	2	4	2	1	1	4	2	2	2	1	2	2	1	3	2	1	2	2	1	1	1	2	2	1	1	1	2	1	1	3	2	1	2	4	2	1	1	4	2	2	2	1	2	2	1	3	8675.195	17288.633	14756.065	17740.139	13273.295	14256.942	15448.801	14236.666	15770.44	8660.441	6046.0205	11759.119	11980.515	11614.797	14716.329	16010.257	4662.0723	5108.5522	4363.934	6478.3877	5192.8164	5231.7686	4657.3306	5193.063	4661.049	6408.329	4445.307	5071.815	4989.1553	4942.6675	4425.954	4841.7266	
sp|P11277|SPTB1_HUMAN	P11277	SPTB1_HUMAN	SPTB	2137	Homo sapiens	1:Experimental evidence at protein level	Spectrin beta chain, erythrocytic	1.0	0.999	8	13	12	14	1	0	1	1	0	1	1	0	3	0	0	1	0	1	2	1	0	0	1	1	0	1	1	0	3	0	0	1	0	1	2	1	1	0	1	1	0	1	1	0	3	0	0	2	0	1	2	1	27553.867	12631.961	9547.186	20381.18	10143.797	10757.879	28791.988	11412.769	9810.983	8922.289	6116.651	8088.9067	5283.1606	4140.8203	8375.285	8808.965	9486.228	8928.006	10716.077	8953.489	7481.2793	8465.145	8342.763	8156.928	6861.1304	6218.8	6865.5317	5635.729	5929.994	7806.9624	5959.3633	6054.374	
sp|P11279|LAMP1_HUMAN	P11279	LAMP1_HUMAN	LAMP1	417	Homo sapiens	1:Experimental evidence at protein level	Lysosome-associated membrane glycoprotein 1	0.9363	0.999	1	4	4	4	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0.0	7177.528	17169.82	8270.596	8220.483	0.0	0.0	7703.5015	8015.449	12246.978	0.0	6863.412	7400.0454	0.0	8069.8516	8309.599	0.0	7177.528	17169.82	8270.596	8220.483	0.0	0.0	7703.5015	8015.449	12246.978	0.0	6863.412	7400.0454	0.0	8069.8516	8309.599	
sp|P11310|ACADM_HUMAN	P11310	ACADM_HUMAN	ACADM	421	Homo sapiens	1:Experimental evidence at protein level	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial	1.0	0.999	13	192	192	192	14	13	12	10	11	11	10	9	12	16	10	12	13	14	13	12	14	13	12	10	11	11	10	9	12	16	10	12	13	14	13	12	14	13	12	10	11	11	10	9	12	16	10	12	13	14	13	12	145314.75	116463.18	119056.12	139262.06	133079.98	124854.5	118061.73	113316.05	118263.97	127948.984	115617.47	121231.32	145026.27	124197.85	135829.64	132992.69	22018.215	21841.705	20267.828	21143.91	20226.572	19766.705	20917.83	20786.188	20611.629	20600.635	21419.6	20703.799	20320.627	20192.605	20395.982	19360.727	
sp|P11387|TOP1_HUMAN	P11387	TOP1_HUMAN	TOP1	765	Homo sapiens	1:Experimental evidence at protein level	DNA topoisomerase 1	1.0	0.999	19	126	92	126	8	9	7	14	6	7	10	6	8	8	10	7	6	6	10	4	6	7	4	11	5	4	8	5	4	6	7	4	5	5	8	3	8	9	7	14	6	7	10	6	8	8	10	7	6	6	10	4	66501.63	101875.52	132888.64	126938.63	105227.01	110690.74	114563.195	98665.4	125948.3	89450.7	128377.41	112827.58	104477.23	190923.0	85360.03	216747.33	17578.771	18443.186	18414.191	18763.621	18977.975	18459.17	17323.63	18123.691	18152.59	18020.734	19356.475	17420.352	18487.266	18620.277	17180.387	18367.168	
sp|P11388|TOP2A_HUMAN	P11388	TOP2A_HUMAN	TOP2A	1531	Homo sapiens	1:Experimental evidence at protein level	DNA topoisomerase 2-alpha	0.9375	0.999	1	3	3	3	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	6377.272	7545.1313	4941.3784	0.0	6661.968	4808.9453	6279.1294	6601.3145	0.0	5469.0186	6707.911	4329.8066	6728.1514	6686.0933	6969.8613	6593.484	6377.272	7545.1313	4941.3784	0.0	6661.968	4808.9453	6279.1294	6601.3145	0.0	5469.0186	6707.911	4329.8066	6728.1514	6686.0933	6969.8613	6593.484	
sp|P11412|G6PD_YEAST	P11412	G6PD_YEAST	ZWF1	505	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Glucose-6-phosphate 1-dehydrogenase	1.0	0.999	12	74	74	74	8	8	5	5	10	6	9	10	1	2	1	1	1	4	2	1	8	8	5	5	10	6	9	10	1	2	1	1	1	4	2	1	8	8	5	5	10	6	9	10	1	2	1	1	1	4	2	1	108276.39	116323.29	82110.76	121557.16	115846.08	131724.05	101782.47	113462.305	35569.066	59800.06	42314.918	43340.066	33436.83	37188.395	41829.74	37967.49	19502.062	20012.361	19541.738	20534.943	20716.125	19840.625	21687.375	19758.955	11640.477	10981.6045	11901.882	11556.179	11607.612	10692.667	12266.877	11899.794	
sp|P11413|G6PD_HUMAN	P11413	G6PD_HUMAN	G6PD	515	Homo sapiens	1:Experimental evidence at protein level	Glucose-6-phosphate 1-dehydrogenase	1.0	0.999	24	249	249	249	13	13	15	15	18	17	17	9	13	16	19	15	15	16	20	18	13	13	15	15	18	17	17	9	13	16	19	15	15	16	20	18	13	13	15	15	18	17	17	9	13	16	19	15	15	16	20	18	260869.05	297047.72	265650.78	287534.8	280859.9	288969.62	296003.2	299929.03	273250.0	291357.25	304231.9	291018.78	259491.31	283896.9	285656.44	281015.34	33625.4	34415.84	34545.98	33922.953	34774.266	33797.9	33210.844	34588.215	35154.414	33395.703	35925.66	33659.234	35695.695	34186.812	35356.9	34566.81	
sp|P11441|UBL4A_HUMAN	P11441	UBL4A_HUMAN	UBL4A	157	Homo sapiens	1:Experimental evidence at protein level	Ubiquitin-like protein 4A	1.0	0.999	7	57	57	57	4	4	2	1	5	2	5	3	1	4	5	5	4	4	4	4	4	4	2	1	5	2	5	3	1	4	5	5	4	4	4	4	4	4	2	1	5	2	5	3	1	4	5	5	4	4	4	4	42996.21	44727.85	54437.324	34193.203	51552.586	42844.07	52026.434	40831.445	43436.902	47118.46	42154.594	49273.09	48578.895	33885.527	63192.996	49130.86	13591.445	15113.728	15214.756	14079.514	14407.921	14228.307	14229.766	15736.978	12634.537	13615.402	13381.612	14156.2705	15113.319	15519.362	15887.698	14478.219	
sp|P11484|SSB1_YEAST	P11484	SSB1_YEAST	SSB1	613	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Ribosome-associated molecular chaperone SSB1	0.9999	0.999	30	6	6	990	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	66	74	73	72	88	73	69	83	52	51	46	43	52	44	54	50	8293.493	21436.33	20442.146	11661.3125	9819.028	11690.153	14225.671	7464.3135	4644.112	4181.982	7188.9126	0.0	4568.792	4959.657	5908.3364	6539.833	8293.493	21436.33	20442.146	11661.3125	9819.028	11690.153	14225.671	7464.3135	4644.112	4181.982	7188.9126	0.0	4568.792	4959.657	5908.3364	6539.833	
sp|P11557|DAMX_ECOLI	P11557	DAMX_ECOLI	damX	428	Escherichia coli (strain K12)	1:Experimental evidence at protein level	Cell division protein DamX	0.6959	0.9933	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4220.7446	4365.7056	4732.6377	0.0	0.0	4664.3286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4220.7446	4365.7056	4732.6377	0.0	0.0	4664.3286	
sp|P11586|C1TC_HUMAN	P11586	C1TC_HUMAN	MTHFD1	935	Homo sapiens	1:Experimental evidence at protein level	C-1-tetrahydrofolate synthase, cytoplasmic	1.0	0.999	35	357	356	357	17	21	24	23	22	22	19	27	23	26	24	26	17	20	23	23	17	21	24	23	22	22	19	27	22	26	24	26	17	20	23	23	17	21	24	23	22	22	19	27	23	26	24	26	17	20	23	23	388357.94	390579.6	374907.12	386041.44	412192.28	392952.88	370324.94	332676.78	343909.53	342540.44	342364.56	368064.34	361589.06	361772.22	388367.5	357400.7	58554.13	60237.895	59075.473	60789.25	58654.332	58331.17	59406.305	57875.293	56589.332	55813.914	55887.195	55960.035	57377.742	54980.66	58796.445	56834.152	
sp|P11632|NHP6A_YEAST	P11632	NHP6A_YEAST	NHP6A	93	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Non-histone chromosomal protein 6A	0.9391	0.999	1	20	20	20	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	16351.878	15386.805	15268.062	17412.604	15876.799	14538.785	14670.636	14163.354	10354.693	10108.739	10639.876	10641.801	10840.821	8555.576	10234.819	10564.08	16351.878	15386.805	15268.062	17412.604	15876.799	14538.785	14670.636	14163.354	10354.693	10108.739	10639.876	10641.801	10840.821	8555.576	10234.819	10564.08	
sp|P11717|MPRI_HUMAN	P11717	MPRI_HUMAN	IGF2R	2491	Homo sapiens	1:Experimental evidence at protein level	Cation-independent mannose-6-phosphate receptor	1.0	0.999	10	52	52	52	1	3	3	2	3	2	2	5	5	5	3	6	3	4	5	0	1	3	3	2	3	2	2	5	5	5	3	6	3	4	5	0	1	3	3	2	3	2	2	5	5	5	3	6	3	4	5	0	39368.023	35120.273	32942.453	24773.672	39876.566	29685.047	24923.355	49561.04	28952.812	41164.08	33798.34	30326.14	16228.648	47026.344	43800.582	44408.47	10479.676	10052.787	9849.472	9257.542	14122.118	10324.235	10072.855	10958.832	9412.65	9701.478	10013.284	9263.924	8372.625	9081.072	10598.498	10103.094	
sp|P11745|RNA1_YEAST	P11745	RNA1_YEAST	RNA1	407	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Ran GTPase-activating protein 1	1.0	0.999	5	35	35	35	5	4	3	5	3	3	4	5	0	1	1	0	0	0	1	0	5	4	3	5	3	3	4	5	0	1	1	0	0	0	1	0	5	4	3	5	3	3	4	5	0	1	1	0	0	0	1	0	14154.59	12549.164	33479.68	35857.668	22919.246	15555.993	23425.736	13281.979	16954.598	15656.204	0.0	4982.336	2001.432	17815.707	13971.422	7680.526	12393.515	10643.354	12733.718	11905.889	11042.193	13161.237	11412.53	11629.841	5661.674	13386.052	0.0	6585.846	5390.797	7509.657	5366.7256	5405.154	
sp|P11766|ADHX_HUMAN	P11766	ADHX_HUMAN	ADH5	374	Homo sapiens	1:Experimental evidence at protein level	Alcohol dehydrogenase class-3	1.0	0.999	13	236	236	236	16	15	13	13	14	17	11	17	15	15	14	15	17	16	15	13	16	15	13	13	14	17	11	17	15	15	14	15	17	16	15	13	16	15	13	13	14	17	11	17	15	15	14	15	17	16	15	13	191129.67	154969.0	202343.1	173715.02	184293.53	196497.17	185963.81	217202.03	170642.23	205202.6	195303.03	212545.05	196612.66	198807.5	198465.89	203257.61	31372.803	32721.115	32569.379	32835.71	30977.557	30922.883	33175.95	33535.883	30624.254	31834.068	31192.605	31232.648	31088.893	30934.916	29644.432	31235.268	
